"API NUMBER","WELL NAME","WELL NUMBER",OPERATOR,STATE,COUNTY,"NUMBER OF DAYS ONLINE","CO2, MSCF","SULFUR, LONG TONS","PRODUCTION DATE","OIL, BARRELS","GAS, MSCF","WATER, BARRELS","PRODUCING UNIT NAME"
"=""35037286580002""",Newton,1-5,"Jec Operating Llc",OK,Creek,,,,2017-07-01,0,430,,Newton
"=""35037286580002""",Newton,1-5,"Jec Operating Llc",OK,Creek,,,,2017-01-01,0,441,,Newton
"=""35037285650000""","Jared Ashley",1,"Energy Resources Dev Inc",OK,Creek,,,,2017-04-01,0,0,,"Jared Ashley"
"=""35037285650000""","Jared Ashley",1,"Energy Resources Dev Inc",OK,Creek,,,,2017-02-01,0,0,,"Jared Ashley"
"=""35037014530000""","L. Starr",2,"Chizum Oil Llc",OK,Creek,,,,2017-04-01,0,0,,"L. Starr"
"=""35037006630000""",Allen,1,"Centrex Operating Company",OK,Creek,,,,2017-05-01,0,0,,Allen
"=""35037017640001""","Hoppy Toad (leverett 32)",1,"Krumme Oil Company Llp",OK,Creek,,,,2017-02-01,0,153,,"Hoppy Toad (leverett 32)"
"=""35037209640000""",Sontag,1,"Little River Energy Company",OK,Creek,,,,2017-06-01,0,320,,Sontag
"=""35037209640000""",Sontag,1,"Little River Energy Company",OK,Creek,,,,2017-05-01,0,316,,Sontag
"=""35037211390000""",Kirschner,1,"Red Stone Resources Llc",OK,Creek,,,,2017-04-01,0,0,,Kirschner
"=""35037211390000""",Kirschner,1,"Red Stone Resources Llc",OK,Creek,,,,2017-02-01,0,0,,Kirschner
"=""35037022330000""","Carman                (2)",1-1,"Iron Post Oil & Gas Co Inc",OK,Creek,,,,2017-06-01,0,88,,"Carman                (2)"
"=""35037037490000""","Owens C E",1,"Ventura Energy Services Llc",OK,Creek,,,,2017-03-01,0,286,,"Owens C E"
"=""35037037520000""","Castle J B",2,"Ventura Energy Services Llc",OK,Creek,,,,2017-07-01,0,994,,"Castle J B"
"=""35037037520000""","Castle J B",2,"Ventura Energy Services Llc",OK,Creek,,,,2017-04-01,0,476,,"Castle J B"
"=""35037042170001""",Chain,1,"Krumme Oil Company Llp",OK,Creek,,,,2017-01-01,0,0,,Chain
"=""35037002900001""",Darnell,1,"Withrow Oil Company Inc",OK,Creek,,,,2017-02-01,0,0,,Darnell
"=""35029212770000""",Caitlin,6h-30,"Pablo Energy Ii Llc",OK,Creek,,,,2017-07-01,0,19277,,Caitlin
"=""35029212770000""",Caitlin,6h-30,"Pablo Energy Ii Llc",OK,Creek,,,,2017-06-01,0,19159,,Caitlin
"=""35029212770000""",Caitlin,6h-30,"Pablo Energy Ii Llc",OK,Creek,,,,2017-05-01,0,20328,,Caitlin
"=""35109222000001""",Grace,24-1,"Hulen Operating Company",OK,Creek,,,,2017-03-01,0,0,,Grace
"=""35109222000001""",Grace,24-1,"Hulen Operating Company",OK,Creek,,,,2017-02-01,0,0,,Grace
"=""35037087420000""","Deere Sarah",1-a,"International Energy Company Llc",OK,Creek,,,,2017-06-01,0,0,,"Deere Sarah"
"=""35037087420000""","Deere Sarah",1-a,"International Energy Company Llc",OK,Creek,,,,2017-05-01,0,0,,"Deere Sarah"
"=""35037284380000""",Mcnutt,1,"Cartledge & Cartledge Oil Company Inc",OK,Creek,,,,2017-04-01,0,0,,Mcnutt
"=""35037284380000""",Mcnutt,1,"Cartledge & Cartledge Oil Company Inc",OK,Creek,,,,2017-03-01,0,0,,Mcnutt
"=""35037283860000""",Bishop,4,"United Energy & Exploration Llc",OK,Creek,,,,2017-04-01,0,2269,,Bishop
"=""35037283860000""",Bishop,4,"United Energy & Exploration Llc",OK,Creek,,,,2017-02-01,0,2160,,Bishop
"=""35037283390000""",Sinclair,6,"United Energy & Exploration Llc",OK,Creek,,,,2017-03-01,0,0,,Sinclair
"=""35037283470000""","Lost Indian",2,"Eig Petroleum Llc",OK,Creek,,,,2017-02-01,0,0,,"Lost Indian"
"=""35037284810000""","Deer Creek",1,"Flying M Petroleum Llc",OK,Creek,,,,2017-05-01,0,1024,,"Deer Creek"
"=""35037284810000""","Deer Creek",1,"Flying M Petroleum Llc",OK,Creek,,,,2017-01-01,0,358,,"Deer Creek"
"=""35037281190000""",Eagle,1-1,"Centrex Operating Company",OK,Creek,,,,2017-06-01,0,0,,Eagle
"=""35037280650000""",Avatar,1,"Hoyt Oil & Gas Llc",OK,Creek,,,,2017-06-01,0,157,,Avatar
"=""35037280650000""",Avatar,1,"Hoyt Oil & Gas Llc",OK,Creek,,,,2017-05-01,0,158,,Avatar
"=""35037280650000""",Avatar,1,"Hoyt Oil & Gas Llc",OK,Creek,,,,2017-03-01,0,142,,Avatar
"=""35037280650000""",Avatar,1,"Hoyt Oil & Gas Llc",OK,Creek,,,,2017-02-01,0,128,,Avatar
"=""35037281990000""",Eagle,12-1,"Centrex Operating Company",OK,Creek,,,,2017-04-01,0,0,,Eagle
"=""35037281990000""",Eagle,12-1,"Centrex Operating Company",OK,Creek,,,,2017-03-01,0,0,,Eagle
"=""35037276460001""",Parks,1,"Cartledge & Cartledge Oil Company Inc",OK,Creek,,,,2017-02-01,0,0,,Parks
"=""35037276460001""",Parks,1,"Cartledge & Cartledge Oil Company Inc",OK,Creek,,,,2017-01-01,0,0,,Parks
"=""35037276620000""",Edmiston,2,"Egret Operating Company",OK,Creek,,,,2017-03-01,0,147,,Edmiston
"=""35037277400000""","Iron Mountain",2,"Javelin Energy Llc",OK,Creek,,,,2017-06-01,0,471,,"Iron Mountain"
"=""35037277400000""","Iron Mountain",2,"Javelin Energy Llc",OK,Creek,,,,2017-01-01,0,150,,"Iron Mountain"
"=""35037286630000""","David Cook",1-18,"Huntington Energy Llc",OK,Creek,,,,2017-02-01,0,618,,"David Cook"
"=""35037286720000""",Chapley,2-11,"Bluebonnet Oil Llc",OK,Creek,,,,2017-05-01,0,0,,Chapley
"=""35037286770002""",Vickrey,1,"Huntington Energy Llc",OK,Creek,,,,2017-02-01,0,301,,Vickrey
"=""35037286800001""",Cantrell,1-8,"Huntington Energy Llc",OK,Creek,,,,2017-02-01,0,268,,Cantrell
"=""35037286880000""",Pearman,1,"Huntington Energy Llc",OK,Creek,,,,2017-02-01,0,0,,Pearman
"=""35037286880000""",Pearman,1,"Huntington Energy Llc",OK,Creek,,,,2017-01-01,0,0,,Pearman
"=""35037286950000""",Florine,2-6,"Jec Operating Llc",OK,Creek,,,,2017-01-01,0,0,,Florine
"=""35037285490000""",Hutchings,1,"Withrow Oil Company Inc",OK,Creek,,,,2017-01-01,0,0,,Hutchings
"=""35037265620000""",Travis,1-a,"Marjo Operating Mid-continent Llc",OK,Creek,,,,2017-04-01,0,0,,Travis
"=""35037263940000""","Curley #1",1,"Burl Oil",OK,Creek,,,,2017-01-01,0,0,,"Curley #1"
"=""35037264310000""",Allensworth,12-1,"Redland Resources Llc",OK,Creek,,,,2017-03-01,0,196,,Allensworth
"=""35037257630001""",Mcgill,1,"Veenker Resources Inc",OK,Creek,,,,2017-06-01,0,861,,Mcgill
"=""35037257640000""",Dorothy,1-a,"Cornelius Oil Inc",OK,Creek,,,,2017-02-01,0,107,,Dorothy
"=""35037257640000""",Dorothy,1-a,"Cornelius Oil Inc",OK,Creek,,,,2017-01-01,0,202,,Dorothy
"=""35037255550000""","Sarty Fry",1-b,"Redland Resources Llc",OK,Creek,,,,2017-04-01,0,132,,"Sarty Fry"
"=""35037255550000""","Sarty Fry",1-b,"Redland Resources Llc",OK,Creek,,,,2017-03-01,0,154,,"Sarty Fry"
"=""35037255550000""","Sarty Fry",1-b,"Redland Resources Llc",OK,Creek,,,,2017-01-01,0,74,,"Sarty Fry"
"=""35037258690000""",Watson,1,"Selco Oil And Gas Inc",OK,Creek,,,,2017-04-01,0,313,,Watson
"=""35037261660000""",Abide,2,"Kiska Oil Company",OK,Creek,,,,2017-05-01,0,4,,Abide
"=""35037260710001""",Foster,13-1,"Redland Resources Llc",OK,Creek,,,,2017-07-01,0,133,,Foster
"=""35037260710001""",Foster,13-1,"Redland Resources Llc",OK,Creek,,,,2017-03-01,0,148,,Foster
"=""35037270590000""","Columbus Swampter",1,"Sparks Resources Inc",OK,Creek,,,,2017-01-01,0,0,,"Columbus Swampter"
"=""35037272540000""",Allen,3,"Denham Operating Company",OK,Creek,,,,2017-05-01,0,0,,Allen
"=""35037272540000""",Allen,3,"Denham Operating Company",OK,Creek,,,,2017-03-01,0,0,,Allen
"=""35037272650000""",Williams,5,"Shelton Dempsey L",OK,Creek,,,,2017-05-01,0,0,,Williams
"=""35037272650000""",Williams,5,"Shelton Dempsey L",OK,Creek,,,,2017-04-01,0,0,,Williams
"=""35037275630000""",Darin,1,"C & C Productions Llc",OK,Creek,,,,2017-04-01,0,142,,Darin
"=""35037275630000""",Darin,1,"C & C Productions Llc",OK,Creek,,,,2017-01-01,0,104,,Darin
"=""35037274300000""",Tiger,1,"Egret Operating Company",OK,Creek,,,,2017-06-01,0,221,,Tiger
"=""35037274300000""",Tiger,1,"Egret Operating Company",OK,Creek,,,,2017-04-01,0,216,,Tiger
"=""35037276230000""","John John",2,"Palm Operating Llc",OK,Creek,,,,2017-06-01,0,0,,"John John"
"=""35037276230000""","John John",2,"Palm Operating Llc",OK,Creek,,,,2017-01-01,0,0,,"John John"
"=""35037285580000""",Bryson,1-9,"Nordstrand Engineering Inc",OK,Creek,,,,2017-09-01,0,0,,Bryson
"=""35037285580000""",Bryson,1-9,"Nordstrand Engineering Inc",OK,Creek,,,,2017-08-01,0,0,,Bryson
"=""35037286520000""",Chapman,1-34,"Little River Energy Company",OK,Creek,,,,2017-06-01,0,0,,Chapman
"=""35037286520000""",Chapman,1-34,"Little River Energy Company",OK,Creek,,,,2017-03-01,0,0,,Chapman
"=""35037286520000""",Chapman,1-34,"Little River Energy Company",OK,Creek,,,,2017-02-01,0,0,,Chapman
"=""35037286580002""",Newton,1-5,"Jec Operating Llc",OK,Creek,,,,2017-06-01,0,436,,Newton
"=""35037286580002""",Newton,1-5,"Jec Operating Llc",OK,Creek,,,,2017-04-01,0,395,,Newton
"=""35037285670001""",Clyde,1-9,"Nordstrand Engineering Inc",OK,Creek,,,,2017-09-01,0,0,,Clyde
"=""35037285670001""",Clyde,1-9,"Nordstrand Engineering Inc",OK,Creek,,,,2017-04-01,0,0,,Clyde
"=""35037285670001""",Clyde,1-9,"Nordstrand Engineering Inc",OK,Creek,,,,2017-02-01,0,0,,Clyde
"=""35037287060000""",Shilo,1,"Weins Horton L",OK,Creek,,,,2017-02-01,0,419,,Shilo
"=""35037231500001""",Anthis,1-e,"James Johnny",OK,Creek,,,,2017-05-01,0,0,,Anthis
"=""35037220000000""",Inman,1,"Inman Vineta Mame",OK,Creek,,,,2017-06-01,0,105,,Inman
"=""35037220000000""",Inman,1,"Inman Vineta Mame",OK,Creek,,,,2017-01-01,0,100,,Inman
"=""35037248460000""","Iron Post-side Door",1,"Iron Post Oil & Gas Co Inc",OK,Creek,,,,2017-01-01,0,89,,"Iron Post-side Door"
"=""35037245440000""",Phillip-evans,3,"Hott Monty L Production Corp",OK,Creek,,,,2017-05-01,0,148,,Phillip-evans
"=""35037245440000""",Phillip-evans,3,"Hott Monty L Production Corp",OK,Creek,,,,2017-03-01,0,341,,Phillip-evans
"=""35037252440000""",Vickery,1-a,"3 Bc Co Inc",OK,Creek,,,,2017-06-01,0,953,,Vickery
"=""35037252440000""",Vickery,1-a,"3 Bc Co Inc",OK,Creek,,,,2017-02-01,0,584,,Vickery
"=""35037238990001""","Rence (phillips)",2,"Xanadu Exploration Company",OK,Creek,,,,2017-03-01,0,191,,"Rence (phillips)"
"=""35037236490000""","Woodrow Childers",F-1,"Earlsboro Energies Corporation",OK,Creek,,,,2017-08-01,0,527,,"Woodrow Childers"
"=""35037236490000""","Woodrow Childers",F-1,"Earlsboro Energies Corporation",OK,Creek,,,,2017-04-01,0,480,,"Woodrow Childers"
"=""35037218530000""",Shamas,1,"Krumme Oil Company Llp",OK,Creek,,,,2017-06-01,0,419,,Shamas
"=""35037218530000""",Shamas,1,"Krumme Oil Company Llp",OK,Creek,,,,2017-03-01,0,315,,Shamas
"=""35037220160000""",Adams,1,"P & H Oil & Gas Inc",OK,Creek,,,,2017-06-01,0,1312,,Adams
"=""35037220160000""",Adams,1,"P & H Oil & Gas Inc",OK,Creek,,,,2017-04-01,0,669,,Adams
"=""35037226700000""",Williams-fox,1,"Shelton Dempsey L",OK,Creek,,,,2017-06-01,0,127,,Williams-fox
"=""35037226700000""",Williams-fox,1,"Shelton Dempsey L",OK,Creek,,,,2017-05-01,0,131,,Williams-fox
"=""35037230090000""","Ranch 1 (sellers",1,"Klo Llc",OK,Creek,,,,2017-03-01,0,0,,"Ranch 1 (sellers"
"=""35037230090000""","Ranch 1 (sellers",1,"Klo Llc",OK,Creek,,,,2017-02-01,0,0,,"Ranch 1 (sellers"
"=""35037230090000""","Ranch 1 (sellers",1,"Klo Llc",OK,Creek,,,,2017-01-01,0,0,,"Ranch 1 (sellers"
"=""35037224300000""",Whitmore,1,"Miller-mcgee Operating Inc",OK,Creek,,,,2017-07-01,0,186,,Whitmore
"=""35037224300000""",Whitmore,1,"Miller-mcgee Operating Inc",OK,Creek,,,,2017-06-01,0,239,,Whitmore
"=""35037224300000""",Whitmore,1,"Miller-mcgee Operating Inc",OK,Creek,,,,2017-05-01,0,300,,Whitmore
"=""35037224300000""",Whitmore,1,"Miller-mcgee Operating Inc",OK,Creek,,,,2017-03-01,0,46,,Whitmore
"=""35037223880000""","Hoppys Lil Brother",1,"Krumme Oil Company Llp",OK,Creek,,,,2017-02-01,0,236,,"Hoppys Lil Brother"
"=""35037223880000""","Hoppys Lil Brother",1,"Krumme Oil Company Llp",OK,Creek,,,,2017-01-01,0,268,,"Hoppys Lil Brother"
"=""35037223920000""",Cearly,1,"Frisco Energy Llc",OK,Creek,,,,2017-04-01,0,0,,Cearly
"=""35037223920000""",Cearly,1,"Frisco Energy Llc",OK,Creek,,,,2017-02-01,0,0,,Cearly
"=""35037223920000""",Cearly,1,"Frisco Energy Llc",OK,Creek,,,,2017-01-01,0,0,,Cearly
"=""35037224560001""",Watson,1,"Mattea Oil & Gas Llc",OK,Creek,,,,2017-06-01,0,233,,Watson
"=""35037224560001""",Watson,1,"Mattea Oil & Gas Llc",OK,Creek,,,,2017-03-01,0,89,,Watson
"=""35037217210000""",Coleman,1,"Krumme Oil Company Llp",OK,Creek,,,,2017-02-01,0,31,,Coleman
"=""35037220030000""",Calder,1,"Egret Operating Company",OK,Creek,,,,2017-06-01,0,118,,Calder
"=""35037268450000""",English,3,"Selco Oil And Gas Inc",OK,Creek,,,,2017-04-01,0,214,,English
"=""35037268450000""",English,3,"Selco Oil And Gas Inc",OK,Creek,,,,2017-03-01,0,221,,English
"=""35037268450000""",English,3,"Selco Oil And Gas Inc",OK,Creek,,,,2017-02-01,0,197,,English
"=""35037268010000""","A O C",1,"Reserve Management Inc",OK,Creek,,,,2017-07-01,0,0,,"A O C"
"=""35037256630000""",Posey,1,"Dixon Clint A",OK,Creek,,,,2017-04-01,0,753,,Posey
"=""35037256630000""",Posey,1,"Dixon Clint A",OK,Creek,,,,2017-03-01,0,800,,Posey
"=""35037256630000""",Posey,1,"Dixon Clint A",OK,Creek,,,,2017-02-01,0,674,,Posey
"=""35037256640000""",Koski,1,"Mark Consulting Inc",OK,Creek,,,,2017-02-01,0,72,,Koski
"=""35037211390000""",Kirschner,1,"Red Stone Resources Llc",OK,Creek,,,,2017-05-01,0,0,,Kirschner
"=""35037254920000""",Abide,1-27,"Kiska Oil Company",OK,Creek,,,,2017-04-01,0,31,,Abide
"=""35037235280000""",Hendricks,1,"Dixon Clint A",OK,Creek,,,,2017-06-01,0,325,,Hendricks
"=""35037235400000""","Woodrow Childers",D-1,"Earlsboro Energies Corporation",OK,Creek,,,,2017-08-01,0,184,,"Woodrow Childers"
"=""35037235400000""","Woodrow Childers",D-1,"Earlsboro Energies Corporation",OK,Creek,,,,2017-06-01,0,240,,"Woodrow Childers"
"=""35037235400000""","Woodrow Childers",D-1,"Earlsboro Energies Corporation",OK,Creek,,,,2017-01-01,0,434,,"Woodrow Childers"
"=""35037238060000""","Iron Post",2,"Iron Post Oil & Gas Co Inc",OK,Creek,,,,2017-03-01,0,90,,"Iron Post"
"=""35037238060000""","Iron Post",2,"Iron Post Oil & Gas Co Inc",OK,Creek,,,,2017-02-01,0,83,,"Iron Post"
"=""35037238060000""","Iron Post",2,"Iron Post Oil & Gas Co Inc",OK,Creek,,,,2017-01-01,0,89,,"Iron Post"
"=""35037234850000""",Amroy,2,"Pinnacle Operating Company Llc",OK,Creek,,,,2017-06-01,0,0,,Amroy
"=""35037234850000""",Amroy,2,"Pinnacle Operating Company Llc",OK,Creek,,,,2017-04-01,0,0,,Amroy
"=""35037234850000""",Amroy,2,"Pinnacle Operating Company Llc",OK,Creek,,,,2017-03-01,0,0,,Amroy
"=""35037251830001""",King,21-13,"Redland Resources Llc",OK,Creek,,,,2017-03-01,0,0,,King
"=""35037251830001""",King,21-13,"Redland Resources Llc",OK,Creek,,,,2017-01-01,0,0,,King
"=""35037017640001""","Hoppy Toad (leverett 32)",1,"Krumme Oil Company Llp",OK,Creek,,,,2017-07-01,0,223,,"Hoppy Toad (leverett 32)"
"=""35037006630000""",Allen,1,"Centrex Operating Company",OK,Creek,,,,2017-01-01,0,0,,Allen
"=""35037014530000""","L. Starr",2,"Chizum Oil Llc",OK,Creek,,,,2017-02-01,0,0,,"L. Starr"
"=""35037014530000""","L. Starr",2,"Chizum Oil Llc",OK,Creek,,,,2017-01-01,0,0,,"L. Starr"
"=""35037022330000""","Carman                (2)",1-1,"Iron Post Oil & Gas Co Inc",OK,Creek,,,,2017-04-01,0,81,,"Carman                (2)"
"=""35037037470000""","Owens C E",3,"Ventura Energy Services Llc",OK,Creek,,,,2017-02-01,0,265,,"Owens C E"
"=""35037037470000""","Owens C E",3,"Ventura Energy Services Llc",OK,Creek,,,,2017-01-01,0,289,,"Owens C E"
"=""35037037490000""","Owens C E",1,"Ventura Energy Services Llc",OK,Creek,,,,2017-04-01,0,251,,"Owens C E"
"=""35037037520000""","Castle J B",2,"Ventura Energy Services Llc",OK,Creek,,,,2017-05-01,0,645,,"Castle J B"
"=""35037285110000""",Cobb,3-7,"Dixon Clint A",OK,Creek,,,,2017-06-01,0,494,,Cobb
"=""35037285110000""",Cobb,3-7,"Dixon Clint A",OK,Creek,,,,2017-05-01,0,497,,Cobb
"=""35037087420000""","Deere Sarah",1-a,"International Energy Company Llc",OK,Creek,,,,2017-02-01,0,0,,"Deere Sarah"
"=""35037042170001""",Chain,1,"Krumme Oil Company Llp",OK,Creek,,,,2017-04-01,0,0,,Chain
"=""35037042170001""",Chain,1,"Krumme Oil Company Llp",OK,Creek,,,,2017-03-01,0,0,,Chain
"=""35037209640000""",Sontag,1,"Little River Energy Company",OK,Creek,,,,2017-01-01,0,614,,Sontag
"=""35037196660000""","Dawson Baldridge",1a,"Denham Danny D",OK,Creek,,,,2017-06-01,0,0,,"Dawson Baldridge"
"=""35037196660000""","Dawson Baldridge",1a,"Denham Danny D",OK,Creek,,,,2017-05-01,0,0,,"Dawson Baldridge"
"=""35037196660000""","Dawson Baldridge",1a,"Denham Danny D",OK,Creek,,,,2017-04-01,0,0,,"Dawson Baldridge"
"=""35037196660000""","Dawson Baldridge",1a,"Denham Danny D",OK,Creek,,,,2017-03-01,0,0,,"Dawson Baldridge"
"=""35037003600001""",Lacey,1,"R & D Oil & Gas",OK,Creek,,,,2017-06-01,0,1343,,Lacey
"=""35037003600001""",Lacey,1,"R & D Oil & Gas",OK,Creek,,,,2017-04-01,0,1218,,Lacey
"=""35037003600001""",Lacey,1,"R & D Oil & Gas",OK,Creek,,,,2017-02-01,0,1142,,Lacey
"=""35037002900001""",Darnell,1,"Withrow Oil Company Inc",OK,Creek,,,,2017-06-01,0,0,,Darnell
"=""35109222000001""",Grace,24-1,"Hulen Operating Company",OK,Creek,,,,2017-05-01,0,0,,Grace
"=""35011235570000""",Slagell,1-32-29xh,"Continental Resources Inc",OK,Creek,,,,2017-06-01,0,198816,,Slagell
"=""35011235570000""",Slagell,1-32-29xh,"Continental Resources Inc",OK,Creek,,,,2017-04-01,0,213875,,Slagell
"=""35011235570000""",Slagell,1-32-29xh,"Continental Resources Inc",OK,Creek,,,,2017-02-01,0,203732,,Slagell
"=""35037003600001""",Lacey,1,"R & D Oil & Gas",OK,Creek,,,,2017-03-01,0,1263,,Lacey
"=""35037002900001""",Darnell,1,"Withrow Oil Company Inc",OK,Creek,,,,2017-05-01,0,0,,Darnell
"=""35037002900001""",Darnell,1,"Withrow Oil Company Inc",OK,Creek,,,,2017-01-01,0,0,,Darnell
"=""35037286770002""",Vickrey,1,"Huntington Energy Llc",OK,Creek,,,,2017-06-01,0,513,,Vickrey
"=""35037286770002""",Vickrey,1,"Huntington Energy Llc",OK,Creek,,,,2017-05-01,0,364,,Vickrey
"=""35037286800001""",Cantrell,1-8,"Huntington Energy Llc",OK,Creek,,,,2017-06-01,0,356,,Cantrell
"=""35037286800001""",Cantrell,1-8,"Huntington Energy Llc",OK,Creek,,,,2017-04-01,0,251,,Cantrell
"=""35037286800001""",Cantrell,1-8,"Huntington Energy Llc",OK,Creek,,,,2017-03-01,0,227,,Cantrell
"=""35037286880000""",Pearman,1,"Huntington Energy Llc",OK,Creek,,,,2017-05-01,0,0,,Pearman
"=""35037286950000""",Florine,2-6,"Jec Operating Llc",OK,Creek,,,,2017-07-01,0,0,,Florine
"=""35037286950000""",Florine,2-6,"Jec Operating Llc",OK,Creek,,,,2017-04-01,0,0,,Florine
"=""35037286520000""",Chapman,1-34,"Little River Energy Company",OK,Creek,,,,2017-05-01,0,0,,Chapman
"=""35037286570000""","Wilkie Taylor",1-7,"Huntington Energy Llc",OK,Creek,,,,2017-06-01,0,0,,"Wilkie Taylor"
"=""35037286570000""","Wilkie Taylor",1-7,"Huntington Energy Llc",OK,Creek,,,,2017-03-01,0,0,,"Wilkie Taylor"
"=""35037286570000""","Wilkie Taylor",1-7,"Huntington Energy Llc",OK,Creek,,,,2017-01-01,0,0,,"Wilkie Taylor"
"=""35037286580002""",Newton,1-5,"Jec Operating Llc",OK,Creek,,,,2017-02-01,0,398,,Newton
"=""35037285650000""","Jared Ashley",1,"Energy Resources Dev Inc",OK,Creek,,,,2017-03-01,0,0,,"Jared Ashley"
"=""35037285650000""","Jared Ashley",1,"Energy Resources Dev Inc",OK,Creek,,,,2017-01-01,0,0,,"Jared Ashley"
"=""35037287060000""",Shilo,1,"Weins Horton L",OK,Creek,,,,2017-04-01,0,464,,Shilo
"=""35037286040000""","Stroud Prue Sand Unit Tr 14(webb 1-8)",8,"Rover Operating Llc",OK,Creek,,,,2017-06-01,0,0,,"Stroud Prue Sand Unit Tr 14(webb 1-8)"
"=""35037286040000""","Stroud Prue Sand Unit Tr 14(webb 1-8)",8,"Rover Operating Llc",OK,Creek,,,,2017-05-01,0,0,,"Stroud Prue Sand Unit Tr 14(webb 1-8)"
"=""35037285490000""",Hutchings,1,"Withrow Oil Company Inc",OK,Creek,,,,2017-04-01,0,0,,Hutchings
"=""35037285580000""",Bryson,1-9,"Nordstrand Engineering Inc",OK,Creek,,,,2017-06-01,0,0,,Bryson
"=""35037285580000""",Bryson,1-9,"Nordstrand Engineering Inc",OK,Creek,,,,2017-03-01,0,0,,Bryson
"=""35037285580000""",Bryson,1-9,"Nordstrand Engineering Inc",OK,Creek,,,,2017-01-01,0,0,,Bryson
"=""35037285170000""","Lost Indian",7,"Eig Petroleum Llc",OK,Creek,,,,2017-04-01,0,0,,"Lost Indian"
"=""35037285170000""","Lost Indian",7,"Eig Petroleum Llc",OK,Creek,,,,2017-03-01,0,0,,"Lost Indian"
"=""35037286630000""","David Cook",1-18,"Huntington Energy Llc",OK,Creek,,,,2017-06-01,0,741,,"David Cook"
"=""35037286630000""","David Cook",1-18,"Huntington Energy Llc",OK,Creek,,,,2017-01-01,0,645,,"David Cook"
"=""35037286720000""",Chapley,2-11,"Bluebonnet Oil Llc",OK,Creek,,,,2017-04-01,0,0,,Chapley
"=""35037286720000""",Chapley,2-11,"Bluebonnet Oil Llc",OK,Creek,,,,2017-03-01,0,0,,Chapley
"=""35037286720000""",Chapley,2-11,"Bluebonnet Oil Llc",OK,Creek,,,,2017-02-01,0,0,,Chapley
"=""35037284380000""",Mcnutt,1,"Cartledge & Cartledge Oil Company Inc",OK,Creek,,,,2017-06-01,0,0,,Mcnutt
"=""35037283930001""",Creek,1,"Petrojen Production Company Inc",OK,Creek,,,,2017-01-01,0,0,,Creek
"=""35037283470000""","Lost Indian",2,"Eig Petroleum Llc",OK,Creek,,,,2017-06-01,0,0,,"Lost Indian"
"=""35037284020000""","Iron Mountain",5,"Javelin Energy Llc",OK,Creek,,,,2017-04-01,0,0,,"Iron Mountain"
"=""35037284020000""","Iron Mountain",5,"Javelin Energy Llc",OK,Creek,,,,2017-01-01,0,0,,"Iron Mountain"
"=""35037281190000""",Eagle,1-1,"Centrex Operating Company",OK,Creek,,,,2017-05-01,0,0,,Eagle
"=""35037281990000""",Eagle,12-1,"Centrex Operating Company",OK,Creek,,,,2017-02-01,0,0,,Eagle
"=""35037281990000""",Eagle,12-1,"Centrex Operating Company",OK,Creek,,,,2017-01-01,0,0,,Eagle
"=""35037276620000""",Edmiston,2,"Egret Operating Company",OK,Creek,,,,2017-05-01,0,125,,Edmiston
"=""35037276620000""",Edmiston,2,"Egret Operating Company",OK,Creek,,,,2017-02-01,0,131,,Edmiston
"=""35037276620000""",Edmiston,2,"Egret Operating Company",OK,Creek,,,,2017-01-01,0,144,,Edmiston
"=""35037276700000""",Parks,2,"Cartledge & Cartledge Oil Company Inc",OK,Creek,,,,2017-01-01,0,0,,Parks
"=""35037256640000""",Koski,1,"Mark Consulting Inc",OK,Creek,,,,2017-04-01,0,133,,Koski
"=""35037257630001""",Mcgill,1,"Veenker Resources Inc",OK,Creek,,,,2017-02-01,0,802,,Mcgill
"=""35037257640000""",Dorothy,1-a,"Cornelius Oil Inc",OK,Creek,,,,2017-03-01,0,155,,Dorothy
"=""35037255550000""","Sarty Fry",1-b,"Redland Resources Llc",OK,Creek,,,,2017-02-01,0,107,,"Sarty Fry"
"=""35037268900000""","Henderson ""q""",1,"Bd Operating Llc",OK,Creek,,,,2017-02-01,0,267,,"Henderson ""q"""
"=""35037261660000""",Abide,2,"Kiska Oil Company",OK,Creek,,,,2017-03-01,0,3,,Abide
"=""35037261660000""",Abide,2,"Kiska Oil Company",OK,Creek,,,,2017-02-01,0,3,,Abide
"=""35037261660000""",Abide,2,"Kiska Oil Company",OK,Creek,,,,2017-01-01,0,4,,Abide
"=""35037263040000""","Jo Ella",1,"Denham Operating Company",OK,Creek,,,,2017-06-01,0,183,,"Jo Ella"
"=""35037263040000""","Jo Ella",1,"Denham Operating Company",OK,Creek,,,,2017-04-01,0,148,,"Jo Ella"
